mtp,wall_time
1601880589312.4395,0.0
1601880589510.6582,198.218681
1601880589559.001,246.561422
1601880589582.6426,270.203155
1601880589615.2053,302.76586
1601880589639.1653,326.72559
1601880589672.152,359.712408
1601880589706.5403,394.100788
1601880589732.262,419.822382
1601880589755.6953,443.255754
1601880589789.4578,477.018188
1601880589811.1492,498.709505
1601880589839.4402,527.000548
1601880589861.5015,549.061768
1601880589889.4773,577.037886
1601880589913.2979,600.858346
1601880589939.2656,626.82587
1601880589960.617,648.177461
1601880589989.3062,676.866504
1601880590012.4646,700.025209
1601880590044.8057,732.366144
1601880590077.6292,765.189755
1601880590106.7046,794.264988
1601880590128.4443,816.004819
1601880590157.605,845.165208
1601880590179.5076,867.067861
1601880590212.213,899.773323
1601880590239.549,927.109638
1601880590296.0615,983.621862
1601880590435.9836,1123.544017
1601880590474.6309,1162.191385
1601880590534.241,1221.801528
1601880590573.0457,1260.606246
1601880590607.3665,1294.92691
1601880590749.259,1436.819384
1601880590823.6816,1511.241875
1601880590856.8381,1544.398715
1601880590913.3362,1600.896571
1601880590959.1555,1646.715784
1601880590998.5908,1686.151248
1601880591025.9092,1713.469609
1601880591057.7415,1745.301915
1601880591082.1982,1769.758655
1601880591109.4846,1797.045111
1601880591148.4941,1836.054541
1601880591407.65,2095.210285
1601880591440.6233,2128.183789
1601880591574.8623,2262.422731
1601880591623.8586,2311.419223
1601880591692.6199,2380.180137
1601880591728.3271,2415.887672
1601880591770.5344,2458.0948
1601880591791.096,2478.65647
1601880591824.0466,2511.607157
1601880591847.1838,2534.744388
1601880591874.1445,2561.70507
1601880591896.8027,2584.363338
1601880591929.0615,2616.621996
1601880592200.2805,2887.841138
1601880592212.3372,2899.897661
1601880592246.187,2933.747551
1601880592324.8896,3012.450084
1601880592424.9607,3112.521294
1601880592458.203,3145.763288
1601880592515.2275,3202.788074
1601880592558.1648,3245.725118
1601880592591.543,3279.103469
1601880592616.6965,3304.257069
1601880592647.4573,3335.017714
1601880592674.8662,3362.426702
1601880592695.6975,3383.257758
1601880592724.7637,3412.323998
1601880592747.3354,3434.895989
1601880592775.2532,3462.813701
1601880592808.2898,3495.850247
1601880592830.8218,3518.382236
1601880592859.8293,3547.389817
1601880592892.078,3579.638202
1601880592925.1506,3612.711101
1601880592947.1262,3634.686812
1601880592975.1704,3662.730674
1601880593009.1953,3696.755739
1601880593041.9612,3729.521552
1601880593067.2898,3754.850199
1601880593092.1733,3779.733803
1601880593116.6553,3804.215823
1601880593142.003,3829.56335
1601880593175.4114,3862.971974
1601880593201.1719,3888.73235
1601880593226.0676,3913.628115
1601880593250.1838,3937.744392
1601880593281.6338,3969.194344
1601880593316.3,4003.860522
1601880593459.9023,4147.462845
1601880593517.0615,4204.622162
1601880593559.1218,4246.682434
1601880593593.443,4281.003606
1601880593625.7778,4313.338297
1601880593700.5789,4388.139261
1601880593809.3545,4496.914919
1601880593842.806,4530.366552
1601880593892.57,4580.130592
1982.282543,4613.75724
46.121013,4646.746551
36.632594,4682.248827
49.80241,4713.515603
33.547124,4748.229974
28.147993,4780.786882
18.456782,4801.048985
31.833902,4830.403459
18.365227,4853.93952
30.872551,4880.448341
18.037789,4901.647603
26.268108,4930.878712
19.8778,4953.453229
32.99939,4980.625726
23.986703,5003.6914
28.164249,5030.79551
19.317329,5051.938929
29.032764,5082.689299
30.631549,5114.236406
19.77434,5137.340129
29.905984,5168.565719
25.869179,5197.532528
30.324273,5231.930279
17.349409,5251.98015
28.444517,5281.045268
19.49452,5304.128862
27.877869,5331.314287
28.680558,5364.259979
17.081878,5384.706538
29.352682,5415.986978
27.854668,5447.506051
30.968075,5481.714226
32.906618,5514.697487
116.792333,5639.350171
63.510614,5698.153745
30.872742,5731.268466
33.944163,5764.693088
29.077597,5798.7594
34.319058,5833.989023
132.055349,5964.813122
42.43558,5998.306803
52.977608,6055.763921
44.824861,6098.505465
32.907224,6131.62153
15.519126,6152.169373
32.384068,6182.146079
23.102571,6203.798799
35.554181,6231.472147
23.870314,6253.555828
39.134197,6281.753197
19.440341,6304.127514
27.230866,6332.995727
25.827418,6355.554596
30.135336,6381.811374
26.126534,6402.848869
30.933608,6432.623134
28.486822,6465.149032
25.228449,6490.904894
33.666072,6515.319742
17.764818,6536.421719
36.123195,6569.802275
32.45767,6598.684536
21.11337,6621.755522
33.591893,6649.285504
33.6774,6683.460428
30.866245,6715.503489
28.07554,6735.888189
30.793474,6765.4235
20.029549,6786.702604
28.108245,6816.794193
29.085116,6848.797828
25.363654,6875.150066
85.070205,6954.81394
122.414505,7066.140571
48.468624,7119.120834
41.339726,7164.100675
43.060915,7199.820845
58.117784,7264.883071
120.788807,7380.673819
42.221746,7415.997525
44.633332,7466.357521
28.567527,7499.302954
31.576865,7537.288976
25.529581,7566.265353
29.616146,7599.419434
29.553616,7633.381197
134.44712,7771.237159
61.486174,7833.341406
33.721464,7877.417402
47.198267,7920.936639
95.011534,8017.919741
64.287727,8087.035856
60.932071,8151.721936
29.058682,8183.749987
32.472549,8218.262587
30.397457,8252.187451
29.421129,8283.468016
24.495873,8303.224625
33.201027,8335.329128
86.686812,8423.529281
116.312942,8534.078565
56.764735,8591.62954
47.512647,8640.524067
45.81341,8685.567014
61.859307,8751.662653
134.328517,8876.137235
61.135726,8933.265022
65.309911,8974.07042
49.93236,9022.694471
35.568226,9053.702352
29.221472,9084.060062
17.069652,9106.871611
27.847017,9134.649985
21.648429,9157.433532
24.352955,9184.199161
19.479446,9206.803341
35.731304,9234.52024
16.767528,9256.506028
28.625832,9285.459777
19.054628,9304.832178
16.676003,9322.05614
28.003407,9350.841435
